location,start,choice,end,session,trial,animal,date,test,passed,mapping
LSubRet4--recording--+maze--07122017_t7--S4--07122017_LSubRet4_+maze_t7_4.set,67.56,68.48,70.12,7,4,LSubRet4,7122017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--07122017_t7--S5--07122017_LSubRet4_+maze_t7_5.set,16.66,18.2,22.02,7,5,LSubRet4,7122017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--07122017_t7--S5--07122017_LSubRet4_+maze_t7_5.set,93.62,96.5,97.9,7,5,LSubRet4,7122017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--07122017_t7--S6--07122017_LSubRet4_+maze_t7_6.set,13.02,14.72,16.16,7,6,LSubRet4,7122017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--07122017_t7--S6--07122017_LSubRet4_+maze_t7_6.set,65.96,67.14,70.54,7,6,LSubRet4,7122017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--07122017_t7--S7--07122017_LSubRet4_+maze_t7_7.set,12.64,14.42,16.96,7,7,LSubRet4,7122017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--07122017_t7--S7--07122017_LSubRet4_+maze_t7_7.set,58.48,59.76,61.72,7,7,LSubRet4,7122017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--07122017_t7--S8--07122017_LSubRet4_+maze_t7_8.set,23.42,25.16,27.62,7,8,LSubRet4,7122017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--07122017_t7--S8--07122017_LSubRet4_+maze_t7_8.set,71.38,73.74,75.76,7,8,LSubRet4,7122017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S1--08122017_LSubRet4_+maze_t8_1.set,17.72,19.32,21.98,8,1,LSubRet4,8122017,first,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S1--08122017_LSubRet4_+maze_t8_1.set,69.78,71.06,72.52,8,1,LSubRet4,8122017,second,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S2--08122017_LSubRet4_+maze_t8_2.set,7.74,8.66,10.16,8,2,LSubRet4,8122017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S2--08122017_LSubRet4_+maze_t8_2.set,51.42,52.58,54.62,8,2,LSubRet4,8122017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S3--08122017_LSubRet4_+maze_t8_3.set,22.2,25.24,27.26,8,3,LSubRet4,8122017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S3--08122017_LSubRet4_+maze_t8_3.set,96.36,100.98,102.74,8,3,LSubRet4,8122017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S4--08122017_LSubRet4_+maze_t8_4.set,17.2,21.24,22.72,8,4,LSubRet4,8122017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S4--08122017_LSubRet4_+maze_t8_4.set,69.98,74.02,77.64,8,4,LSubRet4,8122017,second,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S6--08122017_LSubRet4_+maze_t8_6.set,30.36,33.12,35.4,8,6,LSubRet4,8122017,first,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S6--08122017_LSubRet4_+maze_t8_6.set,83.88,87.44,88.82,8,6,LSubRet4,8122017,second,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S7--08122017_LSubRet4_+maze_t8_7.set,18.16,19.7,21.18,8,7,LSubRet4,8122017,first,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S7--08122017_LSubRet4_+maze_t8_7.set,73.8,75.3,77.76,8,7,LSubRet4,8122017,second,Y,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S8--08122017_LSubRet4_+maze_t8_8.set,12.6,13.5,15.32,8,8,LSubRet4,8122017,first,N,CL-SR_4-6-no-cells.py
LSubRet4--recording--+maze--08122017_t8--S8--08122017_LSubRet4_+maze_t8_8.set,39.8,42.42,44.54,8,8,LSubRet4,8122017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S1--29112017_LSR5_+maze_t1_1.set,22.94,25.06,26.62,1,1,LSubRet5,29112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S1--29112017_LSR5_+maze_t1_1.set,74.08,76.56,77.92,1,1,LSubRet5,29112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S2--29112017_LSR5_+maze_t1_2.set,11.86,12.88,16.58,1,2,LSubRet5,29112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S2--29112017_LSR5_+maze_t1_2.set,51.84,52.96,55.18,1,2,LSubRet5,29112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S3--29112017_LSR5_+maze_t1_3.set,13.3,14.56,16.26,1,3,LSubRet5,29112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S3--29112017_LSR5_+maze_t1_3.set,50.94,52.52,56.58,1,3,LSubRet5,29112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S4--29112017_LSR5_+maze_t1_4.set,11.36,12.5,13.52,1,4,LSubRet5,29112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S4--29112017_LSR5_+maze_t1_4.set,54.82,55.72,56.94,1,4,LSubRet5,29112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S5--29112017_LSR5_+maze_t1_5.set,18.18,19.36,20.7,1,5,LSubRet5,29112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S5--29112017_LSR5_+maze_t1_5.set,57.02,57.98,59.18,1,5,LSubRet5,29112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S6--29112017_LSR5_+maze_t1_6.set,34.78,36.52,40.48,1,6,LSubRet5,29112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S6--29112017_LSR5_+maze_t1_6.set,71.72,72.7,74.66,1,6,LSubRet5,29112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S7--29112017_LSR5_+maze_t1_7.set,15.92,17.52,18.9,1,7,LSubRet5,29112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S7--29112017_LSR5_+maze_t1_7.set,71.92,79.86,81.9,1,7,LSubRet5,29112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S8--29112017_LSR5_+maze_t1_8.set,12.82,16.08,17.98,1,8,LSubRet5,29112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--29112017_t1--S8--29112017_LSR5_+maze_t1_8.set,53.76,56.04,57.6,1,8,LSubRet5,29112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S1--30112017_LSubRet5_+maze_t2_1.set,22.96,24.86,27.06,2,1,LSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S1--30112017_LSubRet5_+maze_t2_1.set,73.16,74.66,76.04,2,1,LSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S2--30112017_LSubRet5_+maze_t2_2.set,14.42,16,17.36,2,2,LSubRet5,30112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S2--30112017_LSubRet5_+maze_t2_2.set,62.54,64,66.3,2,2,LSubRet5,30112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S3--30112017_LSubRet5_+maze_t2_3.set,17.98,19.2,20.32,2,3,LSubRet5,30112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S3--30112017_LSubRet5_+maze_t2_3.set,53.18,55.2,56.38,2,3,LSubRet5,30112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S4--30112017_LSubRet5_+maze_t2_4.set,8.88,11.8,13.3,2,4,LSubRet5,30112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S4--30112017_LSubRet5_+maze_t2_4.set,53.64,54.98,57.18,2,4,LSubRet5,30112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S5--30112017_LSubRet5_+maze_t2_5.set,15.36,16.76,18,2,5,LSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S5--30112017_LSubRet5_+maze_t2_5.set,60.16,61.42,64,2,5,LSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S6--30112017_LSubRet5_+maze_t2_6.set,5.9,7.74,10.2,2,6,LSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S6--30112017_LSubRet5_+maze_t2_6.set,51.78,53.64,54.98,2,6,LSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S7--30112017_LSubRet5_+maze_t2_7.set,11.58,12.82,17.02,2,7,LSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S7--30112017_LSubRet5_+maze_t2_7.set,59.1,60.38,61.64,2,7,LSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S8--30112017_LSubRet5_+maze_t2_8.set,25.4,27.08,28.42,2,8,LSubRet5,30112017,first,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--30112017_t2--S8--30112017_LSubRet5_+maze_t2_8.set,70.96,72.44,74.26,2,8,LSubRet5,30112017,second,Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S1--01122017_LSubRet5_+maze_t3_1.set,12.92,14.26,15.46,3,1,LSubRet5,112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S1--01122017_LSubRet5_+maze_t3_1.set,52.9,53.8,55.08,3,1,LSubRet5,112017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S2--01122017_LSubRet5_+maze_t3_2.set,19.26,20.6,22.74,3,2,LSubRet5,112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S2--01122017_LSubRet5_+maze_t3_2.set,69.48,71.02,72.36,3,2,LSubRet5,112017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S3--01122017_LSubRet5_+maze_t3_3.set,57.96,59.42,60.7,3,3,LSubRet5,112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S3--01122017_LSubRet5_+maze_t3_3.set,117.26,118.08,119.18,3,3,LSubRet5,112017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S4--01122017_LSubRet5_+maze_t3_4.set,17.5,21.94,24.64,3,4,LSubRet5,112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S4--01122017_LSubRet5_+maze_t3_4.set,69.18,71,72.64,3,4,LSubRet5,112017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S5--01122017_LSubRet5_+maze_t3_5.set,14.18,15.78,18.42,3,5,LSubRet5,112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S5--01122017_LSubRet5_+maze_t3_5.set,58.92,60.68,62.52,3,5,LSubRet5,112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S6--01122017_LSubRet5_+maze_t3_6.set,14,15.64,17.08,3,6,LSubRet5,112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S6--01122017_LSubRet5_+maze_t3_6.set,56.42,57.66,59,3,6,LSubRet5,112017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S7--01122017_LSubRet5_+maze_t3_7.set,9.9,11.48,15.2,3,7,LSubRet5,112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S7--01122017_LSubRet5_+maze_t3_7.set,58.56,59.96,61.08,3,7,LSubRet5,112017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S8--01122017_LSubRet5_+maze_t3_8.set,20.98,22.58,24.56,3,8,LSubRet5,112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--01122017_t3--S8--01122017_LSubRet5_+maze_t3_8.set,91.14,96.38,98.08,3,8,LSubRet5,112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S1--04122017_LSubRet5_+maze_t4_1.set,6.8,8.78,10.1,4,1,LSubRet5,412017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S1--04122017_LSubRet5_+maze_t4_1.set,49.76,50.9,52.02,4,1,LSubRet5,412017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S2--04122017_LSubRet5_+maze_t4_2.set,13.5,16.44,17.5,4,2,LSubRet5,412017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S2--04122017_LSubRet5_+maze_t4_2.set,67.24,68.48,71.56,4,2,LSubRet5,412017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S3--04122017_LSubRet5_+maze_t4_3.set,17.52,19.06,21.7,4,3,LSubRet5,412017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S3--04122017_LSubRet5_+maze_t4_3.set,81.74,82.96,84.7,4,3,LSubRet5,412017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S4--04122017_LSubRet5_+maze_t4_4.set,22.94,24.42,27.52,4,4,LSubRet5,412017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S4--04122017_LSubRet5_+maze_t4_4.set,79.34,80.46,81.92,4,4,LSubRet5,412017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S5--04122017_LSubRet5_+maze_t4_5.set,11.26,12.5,14.1,4,5,LSubRet5,412017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S5--04122017_LSubRet5_+maze_t4_5.set,60.36,62.22,64,4,5,LSubRet5,412017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S6--04122017_LSubRet5_+maze_t4_6.set,14.26,15.58,18.46,4,6,LSubRet5,412017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S6--04122017_LSubRet5_+maze_t4_6.set,61.9,63.34,65.96,4,6,LSubRet5,412017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S7--04122017_LSubRet5_+maze_t4_7.set,10.48,11.92,13.5,4,7,LSubRet5,412017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S7--04122017_LSubRet5_+maze_t4_7.set,55.12,56.3,57.64,4,7,LSubRet5,412017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S8--04122017_LSubRet5_+maze_t4_8.set,14.4,15.8,18.02,4,8,LSubRet5,412017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--04122017_t4--S8--04122017_LSubRet5_+maze_t4_8.set,61.32,62.52,66.52,4,8,LSubRet5,412017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S1--05122017_LSubRet5_+maze_t5_1.set,7.98,9.5,11.76,5,1,LSubRet5,512017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S1--05122017_LSubRet5_+maze_t5_1.set,54.44,55.72,57,5,1,LSubRet5,512017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S2--05122017_LSubRet5_+maze_t5_2.set,9.52,10.72,12.16,5,2,LSubRet5,512017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S2--05122017_LSubRet5_+maze_t5_2.set,48.4,49.2,51.46,5,2,LSubRet5,512017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S3--05122017_LSubRet5_+maze_t5_3.set,12.4,14.14,19.2,5,3,LSubRet5,512017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S3--05122017_LSubRet5_+maze_t5_3.set,60.9,74.82,76.26,5,3,LSubRet5,512017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S4--05122017_LSubRet5_+maze_t5_4.set,29.24,31.56,34.88,5,4,LSubRet5,512017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S4--05122017_LSubRet5_+maze_t5_4.set,102.78,104,104.98,5,4,LSubRet5,512017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S5--05122017_LSubRet5_+maze_t5_5.set,10.26,12.28,14.08,5,5,LSubRet5,512017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S5--05122017_LSubRet5_+maze_t5_5.set,63.82,65.14,66.74,5,5,LSubRet5,512017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S6--05122017_LSubRet5_+maze_t5_6.set,8.12,9.34,10.46,5,6,LSubRet5,512017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S6--05122017_LSubRet5_+maze_t5_6.set,57.48,58.54,61.42,5,6,LSubRet5,512017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S7--05122017_LSubRet5_+maze_t5_7.set,8.92,11.66,13.18,5,7,LSubRet5,512017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--05122017_t5--S7--05122017_LSubRet5_+maze_t5_7.set,82.72,83.84,86.78,5,7,LSubRet5,512017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S1--06122017_LSubRet5_+maze_t6_1.set,10.8,13.88,15.7,6,1,LSubRet5,612017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S1--06122017_LSubRet5_+maze_t6_1.set,62.12,63.42,65.18,6,1,LSubRet5,612017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S2--06122017_LSubRet5_+maze_t6_2.set,16.86,18.32,19.6,6,2,LSubRet5,612017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S2--06122017_LSubRet5_+maze_t6_2.set,58.66,60.12,62.18,6,2,LSubRet5,612017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S3--06122017_LSubRet5_+maze_t6_3.set,21.52,23.28,26.18,6,3,LSubRet5,612017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S3--06122017_LSubRet5_+maze_t6_3.set,62.62,63.88,67.04,6,3,LSubRet5,612017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S4--06122017_LSubRet5_+maze_t6_4.set,13.56,15.04,16.34,6,4,LSubRet5,612017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S4--06122017_LSubRet5_+maze_t6_4.set,70.74,71.6,72.74,6,4,LSubRet5,612017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S5--06122017_LSubRet5_+maze_t6_5.set,13.98,15.38,17.72,6,5,LSubRet5,612017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S5--06122017_LSubRet5_+maze_t6_5.set,51.64,52.7,53.8,6,5,LSubRet5,612017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S6--06122017_LSubRet5_+maze_t6_6.set,50.22,51.24,55.3,6,6,LSubRet5,612017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S6--06122017_LSubRet5_+maze_t6_6.set,93.94,94.94,96.88,6,6,LSubRet5,612017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S7--06122017_LSubRet5_+maze_t6_7.set,5.9,7.22,8.4,6,7,LSubRet5,612017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S7--06122017_LSubRet5_+maze_t6_7.set,56.92,58.2,59.36,6,7,LSubRet5,612017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S8--06122017_LSubRet5_+maze_t6_8.set,7.9,9.3,11.74,6,8,LSubRet5,612017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--06122017_t6--S8--06122017_LSubRet5_+maze_t6_8.set,48.88,50.44,51.46,6,8,LSubRet5,612017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S1--07122017_LSubRet5_+maze_t7_1.set,8.54,10.22,13.42,7,1,LSubRet5,712017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S1--07122017_LSubRet5_+maze_t7_1.set,84.52,85.86,87.04,7,1,LSubRet5,712017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S2--07122017_LSubRet5_+maze_t7_2.set,16.34,17.68,18.74,7,2,LSubRet5,712017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S2--07122017_LSubRet5_+maze_t7_2.set,75.82,76.88,81.06,7,2,LSubRet5,712017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S3--07122017_LSubRet5_+maze_t7_3.set,37.06,38.18,39.3,7,3,LSubRet5,712017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S3--07122017_LSubRet5_+maze_t7_3.set,104.72,105.98,107.22,7,3,LSubRet5,712017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S4--07122017_LSubRet5_+maze_t7_4.set,21.18,23.32,24.8,7,4,LSubRet5,712017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S4--07122017_LSubRet5_+maze_t7_4.set,81.36,82.64,84.4,7,4,LSubRet5,712017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S5--07122017_LSubRet5_+maze_t7_5.set,19.22,20.32,22.36,7,5,LSubRet5,712017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S5--07122017_LSubRet5_+maze_t7_5.set,68.96,70.08,71.14,7,5,LSubRet5,712017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S6--07122017_LSubRet5_+maze_t7_6.set,30.3,31.58,33,7,6,LSubRet5,712017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S6--07122017_LSubRet5_+maze_t7_6.set,71.14,72.32,73.44,7,6,LSubRet5,712017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S7--07122017_LSubRet5_+maze_t7_7.set,9.02,10.1,11.48,7,7,LSubRet5,712017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S7--07122017_LSubRet5_+maze_t7_7.set,48.24,49.32,50.7,7,7,LSubRet5,712017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S8--07122017_LSubRet5_+maze_t7_8.set,21.62,23,24.54,7,8,LSubRet5,712017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--07122017_t7--S8--07122017_LSubRet5_+maze_t7_8.set,61.6,62.5,63.98,7,8,LSubRet5,712017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S1--08122017_LSubRet5_+maze_t8_1.set,10.16,11.26,12.8,8,1,LSubRet5,8112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S1--08122017_LSubRet5_+maze_t8_1.set,57,58.02,59.18,8,1,LSubRet5,8112017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S2--08122017_LSubRet5_+maze_t8_2.set,10.04,11.42,14.46,8,2,LSubRet5,8112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S2--08122017_LSubRet5_+maze_t8_2.set,57.6,59.1,60.36,8,2,LSubRet5,8112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S3--08122017_LSubRet5_+maze_t8_3.set,5.2,6.36,7.5,8,3,LSubRet5,8112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S3--08122017_LSubRet5_+maze_t8_3.set,66.54,67.56,68.62,8,3,LSubRet5,8112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S4--08122017_LSubRet5_+maze_t8_4.set,11.04,12.32,13.6,8,4,LSubRet5,8112017,first,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S4--08122017_LSubRet5_+maze_t8_4.set,56.2,57.2,58.24,8,4,LSubRet5,8112017,second,N,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S5--08122017_LSubRet5_+maze_t8_5.set,8.4,9.5,10.8,8,5,LSubRet5,8112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S5--08122017_LSubRet5_+maze_t8_5.set,50.62,51.56,52.64,8,5,LSubRet5,8112017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S6--08122017_LSubRet5_+maze_t8_6.set,16.76,17.82,19.2,8,6,LSubRet5,8112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S6--08122017_LSubRet5_+maze_t8_6.set,55.56,57.32,59.28,8,6,LSubRet5,8112017,second, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S7--08122017_LSubRet5_+maze_t8_7.set,20.18,21.36,24.98,8,7,LSubRet5,8112017,first, Y,CL-SR_4-6-no-cells.py
LSubRet5--recording--plus maze--08122017_t8--S7--08122017_LSubRet5_+maze_t8_7.set,60.38,61.6,62.72,8,7,LSubRet5,8112017,second, Y,CL-SR_4-6-no-cells.py
